DateTime	Peak at 679 cm-1
01:32:55.511	0.0064387344754686
01:33:25.483	0.00636140359238829
01:33:55.509	0.00638805222244338
01:34:25.483	0.00646099387938299
01:34:55.408	0.0062428391742435
01:35:25.419	0.00647623027197407
01:35:55.378	0.00638300280810155
01:36:25.418	0.00652680722163703
01:36:55.375	0.00635620383034751
01:37:25.303	0.00645970142787223
01:37:55.313	0.00650540990491738
01:38:25.285	0.00639208188310968
01:38:55.234	0.00640775446802044
01:39:25.222	0.00641555154603962
01:39:55.694	0.00648660609306097
01:40:25.625	0.00652332857100628
01:40:55.589	0.00629595260562741
01:41:25.623	0.00636060353872669
01:41:55.580	0.00644606296347334
01:42:25.522	0.00653037377853392
01:42:55.517	0.00651403874871495
01:43:25.489	0.00641735739235229
01:43:55.516	0.00648675167343897
01:44:25.489	0.00650058002270006
01:44:55.407	0.00636266300052317
01:45:25.428	0.00644385377126009
01:45:55.390	0.0064609507293101
01:46:25.336	0.00642617273140049
01:46:55.326	0.00638579157844536
01:47:25.344	0.00641982930431449
01:47:55.263	0.00643136044689098
01:48:25.243	0.00640202550870677
01:48:55.687	0.00647197506724885
01:49:25.632	0.00629566221450985
01:49:55.652	0.00627700057237732
01:50:25.614	0.00642573619855016
01:50:55.576	0.0063060478812997
01:51:25.536	0.00637408981651002
01:51:55.527	0.00640668543352537
01:52:25.499	0.00637512673256753
01:52:55.526	0.00629224389788894
01:53:25.438	0.00636509118144518
01:53:55.409	0.00650600512783307
01:54:25.383	0.0064066766608446
01:54:55.384	0.00640440170756961
01:55:25.347	0.00644622769286644
01:55:55.325	0.00646521748728389
01:56:25.293	0.00648595305111756
01:56:55.705	0.0064445696832435
01:57:25.707	0.00642948832992427
01:57:55.647	0.00642624666514397
01:58:25.689	0.00652438801251949
01:58:55.651	0.00639743957064673
01:59:25.612	0.00644071826642772
01:59:55.537	0.00629700662895442
02:00:25.509	0.00631522280285194
02:00:55.524	0.00638209919255647
02:01:25.502	0.0064199796710741
02:01:55.429	0.00636387696541698
02:02:25.400	0.00643967354466073
02:02:55.389	0.00629044080445025
02:03:25.351	0.00625564080883597
02:03:55.331	0.00633859128076049
02:04:25.754	0.00637009969321191
02:04:55.734	0.00634886818470076
02:05:25.701	0.00639717692551972
02:05:55.650	0.00632656693881735
02:06:25.644	0.00640969316882157
02:06:55.606	0.00635904685416768
02:07:25.565	0.00632737381835422
02:07:55.598	0.00645943727810276
02:08:25.556	0.00638659825435633
02:08:55.537	0.00649545326230102
02:09:25.503	0.00643020235230072
02:09:55.431	0.00634262294342429
02:10:25.445	0.00636060700669679
02:10:55.407	0.00639168714176818
02:11:25.350	0.0063205092604303
02:11:55.790	0.00628297083740484
02:12:25.743	0.00640727401034493
02:12:55.745	0.00632995682449952
02:13:25.697	0.00637103226355464
02:13:55.662	0.00643955009343427
02:14:25.638	0.00642362092165213
02:14:55.665	0.00643190153670399
02:15:25.632	0.00643788081264097
02:15:55.593	0.00638517901187031
02:16:25.541	0.00648875762480961
02:16:55.543	0.00636389682161625
02:17:25.516	0.00643365740149252
02:17:55.540	0.00651901419744304
02:18:25.450	0.00654348030098131
02:18:55.421	0.00650286085183634
02:19:25.852	0.0063486010446612
02:19:55.815	0.00656764700059384
02:20:25.849	0.00633391235349096
02:20:55.807	0.00637501911374861
02:21:25.747	0.0063851975170838
02:21:55.745	0.00638210702380514
02:22:25.715	0.00635610844394237
02:22:55.740	0.00647500308861643
02:23:25.653	0.0063476939485235
02:23:55.630	0.00646038084265166
02:24:25.653	0.00640730462235021
02:24:55.612	0.00643129853882131
02:25:25.561	0.00638756081786439
02:25:55.545	0.00649046488256272
02:26:25.525	0.00633575630714672
02:26:55.548	0.00646007271589595
02:27:25.519	0.00638237538079259
02:27:55.446	0.00641335782115258
02:28:25.920	0.00634098540125948
02:28:55.842	0.00642109269977081
02:29:25.856	0.00638662274232635
02:29:55.814	0.0064651785363472
02:30:25.771	0.00636630249776891
02:30:55.751	0.00640078050811225
02:31:25.728	0.0064532626181281
02:31:55.754	0.00638897711353106
02:32:25.724	0.00639888201042127
02:32:55.657	0.00644776808941496
02:33:25.660	0.00649687934698957
02:33:55.619	0.00648010321663141
02:34:25.659	0.00637298232500993
02:34:55.619	0.00626387117284153
02:35:25.538	0.00634769083062166
02:35:55.555	0.00637711522096208
02:36:25.934	0.00630994597010738
02:36:55.960	0.00647239055846632
02:37:25.914	0.00643429335830615
02:37:55.872	0.00633538234278845
02:38:25.836	0.00634359151560254
02:38:55.881	0.00637447220494656
02:39:25.838	0.00631786548051068
02:39:55.766	0.00641489275262878
02:40:25.779	0.00645757142413507
02:40:55.759	0.00649100706063984
02:41:25.723	0.0064189759996184
02:41:55.751	0.00646771865708389
02:42:25.667	0.0063835459483117
02:42:55.631	0.00652007503074122
02:43:25.666	0.00648866739859235
02:43:55.623	0.00638053937241121
02:44:25.574	0.00626777738629332
02:44:55.560	0.00635119463217796
02:45:25.975	0.006391443221443
02:45:55.962	0.00639864855677453
02:46:25.939	0.00642650933180352
02:46:55.962	0.00642316796247509
02:47:25.932	0.00643284068582962
02:47:55.867	0.00643702944465891
02:48:25.871	0.00641863293636193
02:48:55.828	0.00642266243026498
02:49:25.870	0.00641616137772862
02:49:55.825	0.00646592733742843
02:50:25.762	0.00646701633503287
02:50:55.785	0.00651291293745773
02:51:25.745	0.00646078691477822
02:51:55.707	0.00641818646644359
02:52:25.673	0.00643871956382347
02:52:55.689	0.00645336472263466
02:53:25.648	0.00638469029730014
02:53:55.605	0.00650408039859762
02:54:26.055	0.00646096647371784
